,file_path,file_class,file_duration,split,audio_start,audio_end
1168,dataset/noise/road289.wav,noise,9.71,train,0.0,1.0
1169,dataset/noise/road289.wav,noise,9.71,train,1.0,2.0
1170,dataset/noise/road289.wav,noise,9.71,train,2.0,3.0
1171,dataset/noise/road289.wav,noise,9.71,train,3.0,4.0
1172,dataset/noise/road289.wav,noise,9.71,train,4.0,5.0
1173,dataset/noise/road289.wav,noise,9.71,train,5.0,6.0
1174,dataset/noise/road289.wav,noise,9.71,train,6.0,7.0
1175,dataset/noise/road289.wav,noise,9.71,train,7.0,8.0
1176,dataset/noise/road289.wav,noise,9.71,train,8.0,9.0
1177,dataset/noise/road276.wav,noise,10.54,train,0.0,1.0
1178,dataset/noise/road276.wav,noise,10.54,train,1.0,2.0
1179,dataset/noise/road276.wav,noise,10.54,train,2.0,3.0
1180,dataset/noise/road276.wav,noise,10.54,train,3.0,4.0
1181,dataset/noise/road276.wav,noise,10.54,train,4.0,5.0
1182,dataset/noise/road276.wav,noise,10.54,train,5.0,6.0
1183,dataset/noise/road276.wav,noise,10.54,train,6.0,7.0
1184,dataset/noise/road276.wav,noise,10.54,train,7.0,8.0
1185,dataset/noise/road276.wav,noise,10.54,train,8.0,9.0
1186,dataset/noise/road276.wav,noise,10.54,train,9.0,10.0
1187,dataset/noise/road262.wav,noise,8.03,validation,0.0,1.0
1188,dataset/noise/road262.wav,noise,8.03,validation,1.0,2.0
1189,dataset/noise/road262.wav,noise,8.03,validation,2.0,3.0
1190,dataset/noise/road262.wav,noise,8.03,validation,3.0,4.0
1191,dataset/noise/road262.wav,noise,8.03,validation,4.0,5.0
1192,dataset/noise/road262.wav,noise,8.03,validation,5.0,6.0
1193,dataset/noise/road262.wav,noise,8.03,validation,6.0,7.0
1194,dataset/noise/road262.wav,noise,8.03,validation,7.0,8.0
1195,dataset/noise/road18.wav,noise,6.01,validation,0.0,1.0
1196,dataset/noise/road18.wav,noise,6.01,validation,1.0,2.0
1197,dataset/noise/road18.wav,noise,6.01,validation,2.0,3.0
1198,dataset/noise/road18.wav,noise,6.01,validation,3.0,4.0
1199,dataset/noise/road18.wav,noise,6.01,validation,4.0,5.0
1200,dataset/noise/road18.wav,noise,6.01,validation,5.0,6.0
1201,dataset/noise/road128.wav,noise,7.62,train,0.0,1.0
1202,dataset/noise/road128.wav,noise,7.62,train,1.0,2.0
1203,dataset/noise/road128.wav,noise,7.62,train,2.0,3.0
1204,dataset/noise/road128.wav,noise,7.62,train,3.0,4.0
1205,dataset/noise/road128.wav,noise,7.62,train,4.0,5.0
1206,dataset/noise/road128.wav,noise,7.62,train,5.0,6.0
1207,dataset/noise/road128.wav,noise,7.62,train,6.0,7.0
1208,dataset/noise/road24.wav,noise,9.4,train,0.0,1.0
1209,dataset/noise/road24.wav,noise,9.4,train,1.0,2.0
1210,dataset/noise/road24.wav,noise,9.4,train,2.0,3.0
1211,dataset/noise/road24.wav,noise,9.4,train,3.0,4.0
1212,dataset/noise/road24.wav,noise,9.4,train,4.0,5.0
1213,dataset/noise/road24.wav,noise,9.4,train,5.0,6.0
1214,dataset/noise/road24.wav,noise,9.4,train,6.0,7.0
1215,dataset/noise/road24.wav,noise,9.4,train,7.0,8.0
1216,dataset/noise/road24.wav,noise,9.4,train,8.0,9.0
1217,dataset/noise/road100.wav,noise,10.0,train,0.0,1.0
1218,dataset/noise/road100.wav,noise,10.0,train,1.0,2.0
1219,dataset/noise/road100.wav,noise,10.0,train,2.0,3.0
1220,dataset/noise/road100.wav,noise,10.0,train,3.0,4.0
1221,dataset/noise/road100.wav,noise,10.0,train,4.0,5.0
1222,dataset/noise/road100.wav,noise,10.0,train,5.0,6.0
1223,dataset/noise/road100.wav,noise,10.0,train,6.0,7.0
1224,dataset/noise/road100.wav,noise,10.0,train,7.0,8.0
1225,dataset/noise/road100.wav,noise,10.0,train,8.0,9.0
1226,dataset/noise/road114.wav,noise,9.48,train,0.0,1.0
1227,dataset/noise/road114.wav,noise,9.48,train,1.0,2.0
1228,dataset/noise/road114.wav,noise,9.48,train,2.0,3.0
1229,dataset/noise/road114.wav,noise,9.48,train,3.0,4.0
1230,dataset/noise/road114.wav,noise,9.48,train,4.0,5.0
1231,dataset/noise/road114.wav,noise,9.48,train,5.0,6.0
1232,dataset/noise/road114.wav,noise,9.48,train,6.0,7.0
1233,dataset/noise/road114.wav,noise,9.48,train,7.0,8.0
1234,dataset/noise/road114.wav,noise,9.48,train,8.0,9.0
1235,dataset/noise/road30.wav,noise,9.35,train,0.0,1.0
1236,dataset/noise/road30.wav,noise,9.35,train,1.0,2.0
1237,dataset/noise/road30.wav,noise,9.35,train,2.0,3.0
1238,dataset/noise/road30.wav,noise,9.35,train,3.0,4.0
1239,dataset/noise/road30.wav,noise,9.35,train,4.0,5.0
1240,dataset/noise/road30.wav,noise,9.35,train,5.0,6.0
1241,dataset/noise/road30.wav,noise,9.35,train,6.0,7.0
1242,dataset/noise/road30.wav,noise,9.35,train,7.0,8.0
1243,dataset/noise/road30.wav,noise,9.35,train,8.0,9.0
1244,dataset/noise/road302.wav,noise,10.08,train,0.0,1.0
1245,dataset/noise/road302.wav,noise,10.08,train,1.0,2.0
1246,dataset/noise/road302.wav,noise,10.08,train,2.0,3.0
1247,dataset/noise/road302.wav,noise,10.08,train,3.0,4.0
1248,dataset/noise/road302.wav,noise,10.08,train,4.0,5.0
1249,dataset/noise/road302.wav,noise,10.08,train,5.0,6.0
1250,dataset/noise/road302.wav,noise,10.08,train,6.0,7.0
1251,dataset/noise/road302.wav,noise,10.08,train,7.0,8.0
1252,dataset/noise/road302.wav,noise,10.08,train,8.0,9.0
1253,dataset/noise/road302.wav,noise,10.08,train,9.0,10.0
1254,dataset/noise/road316.wav,noise,9.61,train,0.0,1.0
1255,dataset/noise/road316.wav,noise,9.61,train,1.0,2.0
1256,dataset/noise/road316.wav,noise,9.61,train,2.0,3.0
1257,dataset/noise/road316.wav,noise,9.61,train,3.0,4.0
1258,dataset/noise/road316.wav,noise,9.61,train,4.0,5.0
1259,dataset/noise/road316.wav,noise,9.61,train,5.0,6.0
1260,dataset/noise/road316.wav,noise,9.61,train,6.0,7.0
1261,dataset/noise/road316.wav,noise,9.61,train,7.0,8.0
1262,dataset/noise/road316.wav,noise,9.61,train,8.0,9.0
1263,dataset/noise/road312.wav,noise,7.56,test,0.0,1.0
1264,dataset/noise/road312.wav,noise,7.56,test,1.0,2.0
1265,dataset/noise/road312.wav,noise,7.56,test,2.0,3.0
1266,dataset/noise/road312.wav,noise,7.56,test,3.0,4.0
1267,dataset/noise/road312.wav,noise,7.56,test,4.0,5.0
1268,dataset/noise/road312.wav,noise,7.56,test,5.0,6.0
1269,dataset/noise/road312.wav,noise,7.56,test,6.0,7.0
1270,dataset/noise/road306.wav,noise,10.33,train,0.0,1.0
1271,dataset/noise/road306.wav,noise,10.33,train,1.0,2.0
1272,dataset/noise/road306.wav,noise,10.33,train,2.0,3.0
1273,dataset/noise/road306.wav,noise,10.33,train,3.0,4.0
1274,dataset/noise/road306.wav,noise,10.33,train,4.0,5.0
1275,dataset/noise/road306.wav,noise,10.33,train,5.0,6.0
1276,dataset/noise/road306.wav,noise,10.33,train,6.0,7.0
1277,dataset/noise/road306.wav,noise,10.33,train,7.0,8.0
1278,dataset/noise/road306.wav,noise,10.33,train,8.0,9.0
1279,dataset/noise/road306.wav,noise,10.33,train,9.0,10.0
1280,dataset/noise/road138.wav,noise,6.59,train,0.0,1.0
1281,dataset/noise/road138.wav,noise,6.59,train,1.0,2.0
1282,dataset/noise/road138.wav,noise,6.59,train,2.0,3.0
1283,dataset/noise/road138.wav,noise,6.59,train,3.0,4.0
1284,dataset/noise/road138.wav,noise,6.59,train,4.0,5.0
1285,dataset/noise/road138.wav,noise,6.59,train,5.0,6.0
1286,dataset/noise/road34.wav,noise,8.49,test,0.0,1.0
1287,dataset/noise/road34.wav,noise,8.49,test,1.0,2.0
1288,dataset/noise/road34.wav,noise,8.49,test,2.0,3.0
1289,dataset/noise/road34.wav,noise,8.49,test,3.0,4.0
1290,dataset/noise/road34.wav,noise,8.49,test,4.0,5.0
1291,dataset/noise/road34.wav,noise,8.49,test,5.0,6.0
1292,dataset/noise/road34.wav,noise,8.49,test,6.0,7.0
1293,dataset/noise/road34.wav,noise,8.49,test,7.0,8.0
1294,dataset/noise/road110.wav,noise,9.09,train,0.0,1.0
1295,dataset/noise/road110.wav,noise,9.09,train,1.0,2.0
1296,dataset/noise/road110.wav,noise,9.09,train,2.0,3.0
1297,dataset/noise/road110.wav,noise,9.09,train,3.0,4.0
1298,dataset/noise/road110.wav,noise,9.09,train,4.0,5.0
1299,dataset/noise/road110.wav,noise,9.09,train,5.0,6.0
1300,dataset/noise/road110.wav,noise,9.09,train,6.0,7.0
1301,dataset/noise/road110.wav,noise,9.09,train,7.0,8.0
1302,dataset/noise/road110.wav,noise,9.09,train,8.0,9.0
1303,dataset/noise/road104.wav,noise,10.54,train,0.0,1.0
1304,dataset/noise/road104.wav,noise,10.54,train,1.0,2.0
1305,dataset/noise/road104.wav,noise,10.54,train,2.0,3.0
1306,dataset/noise/road104.wav,noise,10.54,train,3.0,4.0
1307,dataset/noise/road104.wav,noise,10.54,train,4.0,5.0
1308,dataset/noise/road104.wav,noise,10.54,train,5.0,6.0
1309,dataset/noise/road104.wav,noise,10.54,train,6.0,7.0
1310,dataset/noise/road104.wav,noise,10.54,train,7.0,8.0
1311,dataset/noise/road104.wav,noise,10.54,train,8.0,9.0
1312,dataset/noise/road104.wav,noise,10.54,train,9.0,10.0
1313,dataset/noise/road20.wav,noise,8.33,train,0.0,1.0
1314,dataset/noise/road20.wav,noise,8.33,train,1.0,2.0
1315,dataset/noise/road20.wav,noise,8.33,train,2.0,3.0
1316,dataset/noise/road20.wav,noise,8.33,train,3.0,4.0
1317,dataset/noise/road20.wav,noise,8.33,train,4.0,5.0
1318,dataset/noise/road20.wav,noise,8.33,train,5.0,6.0
1319,dataset/noise/road20.wav,noise,8.33,train,6.0,7.0
1320,dataset/noise/road20.wav,noise,8.33,train,7.0,8.0
1321,dataset/noise/road266.wav,noise,10.3,train,0.0,1.0
1322,dataset/noise/road266.wav,noise,10.3,train,1.0,2.0
1323,dataset/noise/road266.wav,noise,10.3,train,2.0,3.0
1324,dataset/noise/road266.wav,noise,10.3,train,3.0,4.0
1325,dataset/noise/road266.wav,noise,10.3,train,4.0,5.0
1326,dataset/noise/road266.wav,noise,10.3,train,5.0,6.0
1327,dataset/noise/road266.wav,noise,10.3,train,6.0,7.0
1328,dataset/noise/road266.wav,noise,10.3,train,7.0,8.0
1329,dataset/noise/road266.wav,noise,10.3,train,8.0,9.0
1330,dataset/noise/road266.wav,noise,10.3,train,9.0,10.0
1331,dataset/noise/road272.wav,noise,9.98,train,0.0,1.0
1332,dataset/noise/road272.wav,noise,9.98,train,1.0,2.0
1333,dataset/noise/road272.wav,noise,9.98,train,2.0,3.0
1334,dataset/noise/road272.wav,noise,9.98,train,3.0,4.0
1335,dataset/noise/road272.wav,noise,9.98,train,4.0,5.0
1336,dataset/noise/road272.wav,noise,9.98,train,5.0,6.0
1337,dataset/noise/road272.wav,noise,9.98,train,6.0,7.0
1338,dataset/noise/road272.wav,noise,9.98,train,7.0,8.0
1339,dataset/noise/road272.wav,noise,9.98,train,8.0,9.0
1340,dataset/noise/road299.wav,noise,12.63,train,0.0,1.0
1341,dataset/noise/road299.wav,noise,12.63,train,1.0,2.0
1342,dataset/noise/road299.wav,noise,12.63,train,2.0,3.0
1343,dataset/noise/road299.wav,noise,12.63,train,3.0,4.0
1344,dataset/noise/road299.wav,noise,12.63,train,4.0,5.0
1345,dataset/noise/road299.wav,noise,12.63,train,5.0,6.0
1346,dataset/noise/road299.wav,noise,12.63,train,6.0,7.0
1347,dataset/noise/road299.wav,noise,12.63,train,7.0,8.0
1348,dataset/noise/road299.wav,noise,12.63,train,8.0,9.0
1349,dataset/noise/road299.wav,noise,12.63,train,9.0,10.0
1350,dataset/noise/road299.wav,noise,12.63,train,10.0,11.0
1351,dataset/noise/road299.wav,noise,12.63,train,11.0,12.0
1352,dataset/noise/road298.wav,noise,10.16,train,0.0,1.0
1353,dataset/noise/road298.wav,noise,10.16,train,1.0,2.0
1354,dataset/noise/road298.wav,noise,10.16,train,2.0,3.0
1355,dataset/noise/road298.wav,noise,10.16,train,3.0,4.0
1356,dataset/noise/road298.wav,noise,10.16,train,4.0,5.0
1357,dataset/noise/road298.wav,noise,10.16,train,5.0,6.0
1358,dataset/noise/road298.wav,noise,10.16,train,6.0,7.0
1359,dataset/noise/road298.wav,noise,10.16,train,7.0,8.0
1360,dataset/noise/road298.wav,noise,10.16,train,8.0,9.0
1361,dataset/noise/road298.wav,noise,10.16,train,9.0,10.0
1362,dataset/noise/road273.wav,noise,9.15,train,0.0,1.0
1363,dataset/noise/road273.wav,noise,9.15,train,1.0,2.0
1364,dataset/noise/road273.wav,noise,9.15,train,2.0,3.0
1365,dataset/noise/road273.wav,noise,9.15,train,3.0,4.0
1366,dataset/noise/road273.wav,noise,9.15,train,4.0,5.0
1367,dataset/noise/road273.wav,noise,9.15,train,5.0,6.0
1368,dataset/noise/road273.wav,noise,9.15,train,6.0,7.0
1369,dataset/noise/road273.wav,noise,9.15,train,7.0,8.0
1370,dataset/noise/road273.wav,noise,9.15,train,8.0,9.0
1371,dataset/noise/road267.wav,noise,10.55,train,0.0,1.0
1372,dataset/noise/road267.wav,noise,10.55,train,1.0,2.0
1373,dataset/noise/road267.wav,noise,10.55,train,2.0,3.0
1374,dataset/noise/road267.wav,noise,10.55,train,3.0,4.0
1375,dataset/noise/road267.wav,noise,10.55,train,4.0,5.0
1376,dataset/noise/road267.wav,noise,10.55,train,5.0,6.0
1377,dataset/noise/road267.wav,noise,10.55,train,6.0,7.0
1378,dataset/noise/road267.wav,noise,10.55,train,7.0,8.0
1379,dataset/noise/road267.wav,noise,10.55,train,8.0,9.0
1380,dataset/noise/road267.wav,noise,10.55,train,9.0,10.0
1381,dataset/noise/road105.wav,noise,9.99,train,0.0,1.0
1382,dataset/noise/road105.wav,noise,9.99,train,1.0,2.0
1383,dataset/noise/road105.wav,noise,9.99,train,2.0,3.0
1384,dataset/noise/road105.wav,noise,9.99,train,3.0,4.0
1385,dataset/noise/road105.wav,noise,9.99,train,4.0,5.0
1386,dataset/noise/road105.wav,noise,9.99,train,5.0,6.0
1387,dataset/noise/road105.wav,noise,9.99,train,6.0,7.0
1388,dataset/noise/road105.wav,noise,9.99,train,7.0,8.0
1389,dataset/noise/road105.wav,noise,9.99,train,8.0,9.0
1390,dataset/noise/road21.wav,noise,9.47,train,0.0,1.0
1391,dataset/noise/road21.wav,noise,9.47,train,1.0,2.0
1392,dataset/noise/road21.wav,noise,9.47,train,2.0,3.0
1393,dataset/noise/road21.wav,noise,9.47,train,3.0,4.0
1394,dataset/noise/road21.wav,noise,9.47,train,4.0,5.0
1395,dataset/noise/road21.wav,noise,9.47,train,5.0,6.0
1396,dataset/noise/road21.wav,noise,9.47,train,6.0,7.0
1397,dataset/noise/road21.wav,noise,9.47,train,7.0,8.0
1398,dataset/noise/road21.wav,noise,9.47,train,8.0,9.0
1399,dataset/noise/road35.wav,noise,5.93,train,0.0,1.0
1400,dataset/noise/road35.wav,noise,5.93,train,1.0,2.0
1401,dataset/noise/road35.wav,noise,5.93,train,2.0,3.0
1402,dataset/noise/road35.wav,noise,5.93,train,3.0,4.0
1403,dataset/noise/road35.wav,noise,5.93,train,4.0,5.0
1404,dataset/noise/road111.wav,noise,10.18,train,0.0,1.0
1405,dataset/noise/road111.wav,noise,10.18,train,1.0,2.0
1406,dataset/noise/road111.wav,noise,10.18,train,2.0,3.0
1407,dataset/noise/road111.wav,noise,10.18,train,3.0,4.0
1408,dataset/noise/road111.wav,noise,10.18,train,4.0,5.0
1409,dataset/noise/road111.wav,noise,10.18,train,5.0,6.0
1410,dataset/noise/road111.wav,noise,10.18,train,6.0,7.0
1411,dataset/noise/road111.wav,noise,10.18,train,7.0,8.0
1412,dataset/noise/road111.wav,noise,10.18,train,8.0,9.0
1413,dataset/noise/road111.wav,noise,10.18,train,9.0,10.0
1414,dataset/noise/road139.wav,noise,9.36,train,0.0,1.0
1415,dataset/noise/road139.wav,noise,9.36,train,1.0,2.0
1416,dataset/noise/road139.wav,noise,9.36,train,2.0,3.0
1417,dataset/noise/road139.wav,noise,9.36,train,3.0,4.0
1418,dataset/noise/road139.wav,noise,9.36,train,4.0,5.0
1419,dataset/noise/road139.wav,noise,9.36,train,5.0,6.0
1420,dataset/noise/road139.wav,noise,9.36,train,6.0,7.0
1421,dataset/noise/road139.wav,noise,9.36,train,7.0,8.0
1422,dataset/noise/road139.wav,noise,9.36,train,8.0,9.0
1423,dataset/noise/road307.wav,noise,2.43,train,0.0,1.0
1424,dataset/noise/road307.wav,noise,2.43,train,1.0,2.0
1425,dataset/noise/road313.wav,noise,10.14,train,0.0,1.0
1426,dataset/noise/road313.wav,noise,10.14,train,1.0,2.0
1427,dataset/noise/road313.wav,noise,10.14,train,2.0,3.0
1428,dataset/noise/road313.wav,noise,10.14,train,3.0,4.0
1429,dataset/noise/road313.wav,noise,10.14,train,4.0,5.0
1430,dataset/noise/road313.wav,noise,10.14,train,5.0,6.0
1431,dataset/noise/road313.wav,noise,10.14,train,6.0,7.0
1432,dataset/noise/road313.wav,noise,10.14,train,7.0,8.0
1433,dataset/noise/road313.wav,noise,10.14,train,8.0,9.0
1434,dataset/noise/road313.wav,noise,10.14,train,9.0,10.0
1435,dataset/noise/road339.wav,noise,9.88,train,0.0,1.0
1436,dataset/noise/road339.wav,noise,9.88,train,1.0,2.0
1437,dataset/noise/road339.wav,noise,9.88,train,2.0,3.0
1438,dataset/noise/road339.wav,noise,9.88,train,3.0,4.0
1439,dataset/noise/road339.wav,noise,9.88,train,4.0,5.0
1440,dataset/noise/road339.wav,noise,9.88,train,5.0,6.0
1441,dataset/noise/road339.wav,noise,9.88,train,6.0,7.0
1442,dataset/noise/road339.wav,noise,9.88,train,7.0,8.0
1443,dataset/noise/road339.wav,noise,9.88,train,8.0,9.0
1444,dataset/noise/road305.wav,noise,8.43,train,0.0,1.0
1445,dataset/noise/road305.wav,noise,8.43,train,1.0,2.0
1446,dataset/noise/road305.wav,noise,8.43,train,2.0,3.0
1447,dataset/noise/road305.wav,noise,8.43,train,3.0,4.0
1448,dataset/noise/road305.wav,noise,8.43,train,4.0,5.0
1449,dataset/noise/road305.wav,noise,8.43,train,5.0,6.0
1450,dataset/noise/road305.wav,noise,8.43,train,6.0,7.0
1451,dataset/noise/road305.wav,noise,8.43,train,7.0,8.0
1452,dataset/noise/road311.wav,noise,11.0,train,0.0,1.0
1453,dataset/noise/road311.wav,noise,11.0,train,1.0,2.0
1454,dataset/noise/road311.wav,noise,11.0,train,2.0,3.0
1455,dataset/noise/road311.wav,noise,11.0,train,3.0,4.0
1456,dataset/noise/road311.wav,noise,11.0,train,4.0,5.0
1457,dataset/noise/road311.wav,noise,11.0,train,5.0,6.0
1458,dataset/noise/road311.wav,noise,11.0,train,6.0,7.0
1459,dataset/noise/road311.wav,noise,11.0,train,7.0,8.0
1460,dataset/noise/road311.wav,noise,11.0,train,8.0,9.0
1461,dataset/noise/road311.wav,noise,11.0,train,9.0,10.0
1462,dataset/noise/road23.wav,noise,7.21,train,0.0,1.0
1463,dataset/noise/road23.wav,noise,7.21,train,1.0,2.0
1464,dataset/noise/road23.wav,noise,7.21,train,2.0,3.0
1465,dataset/noise/road23.wav,noise,7.21,train,3.0,4.0
1466,dataset/noise/road23.wav,noise,7.21,train,4.0,5.0
1467,dataset/noise/road23.wav,noise,7.21,train,5.0,6.0
1468,dataset/noise/road23.wav,noise,7.21,train,6.0,7.0
1469,dataset/noise/road107.wav,noise,5.93,train,0.0,1.0
1470,dataset/noise/road107.wav,noise,5.93,train,1.0,2.0
1471,dataset/noise/road107.wav,noise,5.93,train,2.0,3.0
1472,dataset/noise/road107.wav,noise,5.93,train,3.0,4.0
1473,dataset/noise/road107.wav,noise,5.93,train,4.0,5.0
1474,dataset/noise/road113.wav,noise,6.95,train,0.0,1.0
1475,dataset/noise/road113.wav,noise,6.95,train,1.0,2.0
1476,dataset/noise/road113.wav,noise,6.95,train,2.0,3.0
1477,dataset/noise/road113.wav,noise,6.95,train,3.0,4.0
1478,dataset/noise/road113.wav,noise,6.95,train,4.0,5.0
1479,dataset/noise/road113.wav,noise,6.95,train,5.0,6.0
1480,dataset/noise/road37.wav,noise,10.69,train,0.0,1.0
1481,dataset/noise/road37.wav,noise,10.69,train,1.0,2.0
1482,dataset/noise/road37.wav,noise,10.69,train,2.0,3.0
1483,dataset/noise/road37.wav,noise,10.69,train,3.0,4.0
1484,dataset/noise/road37.wav,noise,10.69,train,4.0,5.0
1485,dataset/noise/road37.wav,noise,10.69,train,5.0,6.0
1486,dataset/noise/road37.wav,noise,10.69,train,6.0,7.0
1487,dataset/noise/road37.wav,noise,10.69,train,7.0,8.0
1488,dataset/noise/road37.wav,noise,10.69,train,8.0,9.0
1489,dataset/noise/road37.wav,noise,10.69,train,9.0,10.0
1490,dataset/noise/road259.wav,noise,9.21,train,0.0,1.0
1491,dataset/noise/road259.wav,noise,9.21,train,1.0,2.0
1492,dataset/noise/road259.wav,noise,9.21,train,2.0,3.0
1493,dataset/noise/road259.wav,noise,9.21,train,3.0,4.0
1494,dataset/noise/road259.wav,noise,9.21,train,4.0,5.0
1495,dataset/noise/road259.wav,noise,9.21,train,5.0,6.0
1496,dataset/noise/road259.wav,noise,9.21,train,6.0,7.0
1497,dataset/noise/road259.wav,noise,9.21,train,7.0,8.0
1498,dataset/noise/road259.wav,noise,9.21,train,8.0,9.0
1499,dataset/noise/road271.wav,noise,9.41,train,0.0,1.0
1500,dataset/noise/road271.wav,noise,9.41,train,1.0,2.0
1501,dataset/noise/road271.wav,noise,9.41,train,2.0,3.0
1502,dataset/noise/road271.wav,noise,9.41,train,3.0,4.0
1503,dataset/noise/road271.wav,noise,9.41,train,4.0,5.0
1504,dataset/noise/road271.wav,noise,9.41,train,5.0,6.0
1505,dataset/noise/road271.wav,noise,9.41,train,6.0,7.0
1506,dataset/noise/road271.wav,noise,9.41,train,7.0,8.0
1507,dataset/noise/road271.wav,noise,9.41,train,8.0,9.0
1508,dataset/noise/road265.wav,noise,9.27,train,0.0,1.0
1509,dataset/noise/road265.wav,noise,9.27,train,1.0,2.0
1510,dataset/noise/road265.wav,noise,9.27,train,2.0,3.0
1511,dataset/noise/road265.wav,noise,9.27,train,3.0,4.0
1512,dataset/noise/road265.wav,noise,9.27,train,4.0,5.0
1513,dataset/noise/road265.wav,noise,9.27,train,5.0,6.0
1514,dataset/noise/road265.wav,noise,9.27,train,6.0,7.0
1515,dataset/noise/road265.wav,noise,9.27,train,7.0,8.0
1516,dataset/noise/road265.wav,noise,9.27,train,8.0,9.0
1517,dataset/noise/road264.wav,noise,10.62,train,0.0,1.0
1518,dataset/noise/road264.wav,noise,10.62,train,1.0,2.0
1519,dataset/noise/road264.wav,noise,10.62,train,2.0,3.0
1520,dataset/noise/road264.wav,noise,10.62,train,3.0,4.0
1521,dataset/noise/road264.wav,noise,10.62,train,4.0,5.0
1522,dataset/noise/road264.wav,noise,10.62,train,5.0,6.0
1523,dataset/noise/road264.wav,noise,10.62,train,6.0,7.0
1524,dataset/noise/road264.wav,noise,10.62,train,7.0,8.0
1525,dataset/noise/road264.wav,noise,10.62,train,8.0,9.0
1526,dataset/noise/road264.wav,noise,10.62,train,9.0,10.0
1527,dataset/noise/road270.wav,noise,9.41,train,0.0,1.0
1528,dataset/noise/road270.wav,noise,9.41,train,1.0,2.0
1529,dataset/noise/road270.wav,noise,9.41,train,2.0,3.0
1530,dataset/noise/road270.wav,noise,9.41,train,3.0,4.0
1531,dataset/noise/road270.wav,noise,9.41,train,4.0,5.0
1532,dataset/noise/road270.wav,noise,9.41,train,5.0,6.0
1533,dataset/noise/road270.wav,noise,9.41,train,6.0,7.0
1534,dataset/noise/road270.wav,noise,9.41,train,7.0,8.0
1535,dataset/noise/road270.wav,noise,9.41,train,8.0,9.0
1536,dataset/noise/road258.wav,noise,10.22,train,0.0,1.0
1537,dataset/noise/road258.wav,noise,10.22,train,1.0,2.0
1538,dataset/noise/road258.wav,noise,10.22,train,2.0,3.0
1539,dataset/noise/road258.wav,noise,10.22,train,3.0,4.0
1540,dataset/noise/road258.wav,noise,10.22,train,4.0,5.0
1541,dataset/noise/road258.wav,noise,10.22,train,5.0,6.0
1542,dataset/noise/road258.wav,noise,10.22,train,6.0,7.0
1543,dataset/noise/road258.wav,noise,10.22,train,7.0,8.0
1544,dataset/noise/road258.wav,noise,10.22,train,8.0,9.0
1545,dataset/noise/road258.wav,noise,10.22,train,9.0,10.0
1546,dataset/noise/road112.wav,noise,10.59,train,0.0,1.0
1547,dataset/noise/road112.wav,noise,10.59,train,1.0,2.0
1548,dataset/noise/road112.wav,noise,10.59,train,2.0,3.0
1549,dataset/noise/road112.wav,noise,10.59,train,3.0,4.0
1550,dataset/noise/road112.wav,noise,10.59,train,4.0,5.0
1551,dataset/noise/road112.wav,noise,10.59,train,5.0,6.0
1552,dataset/noise/road112.wav,noise,10.59,train,6.0,7.0
1553,dataset/noise/road112.wav,noise,10.59,train,7.0,8.0
1554,dataset/noise/road112.wav,noise,10.59,train,8.0,9.0
1555,dataset/noise/road112.wav,noise,10.59,train,9.0,10.0
1556,dataset/noise/road36.wav,noise,8.48,test,0.0,1.0
1557,dataset/noise/road36.wav,noise,8.48,test,1.0,2.0
1558,dataset/noise/road36.wav,noise,8.48,test,2.0,3.0
1559,dataset/noise/road36.wav,noise,8.48,test,3.0,4.0
1560,dataset/noise/road36.wav,noise,8.48,test,4.0,5.0
1561,dataset/noise/road36.wav,noise,8.48,test,5.0,6.0
1562,dataset/noise/road36.wav,noise,8.48,test,6.0,7.0
1563,dataset/noise/road36.wav,noise,8.48,test,7.0,8.0
1564,dataset/noise/road22.wav,noise,10.3,train,0.0,1.0
1565,dataset/noise/road22.wav,noise,10.3,train,1.0,2.0
1566,dataset/noise/road22.wav,noise,10.3,train,2.0,3.0
1567,dataset/noise/road22.wav,noise,10.3,train,3.0,4.0
1568,dataset/noise/road22.wav,noise,10.3,train,4.0,5.0
1569,dataset/noise/road22.wav,noise,10.3,train,5.0,6.0
1570,dataset/noise/road22.wav,noise,10.3,train,6.0,7.0
1571,dataset/noise/road22.wav,noise,10.3,train,7.0,8.0
1572,dataset/noise/road22.wav,noise,10.3,train,8.0,9.0
1573,dataset/noise/road22.wav,noise,10.3,train,9.0,10.0
1574,dataset/noise/road106.wav,noise,8.49,test,0.0,1.0
1575,dataset/noise/road106.wav,noise,8.49,test,1.0,2.0
1576,dataset/noise/road106.wav,noise,8.49,test,2.0,3.0
1577,dataset/noise/road106.wav,noise,8.49,test,3.0,4.0
1578,dataset/noise/road106.wav,noise,8.49,test,4.0,5.0
1579,dataset/noise/road106.wav,noise,8.49,test,5.0,6.0
1580,dataset/noise/road106.wav,noise,8.49,test,6.0,7.0
1581,dataset/noise/road106.wav,noise,8.49,test,7.0,8.0
1582,dataset/noise/road310.wav,noise,9.78,train,0.0,1.0
1583,dataset/noise/road310.wav,noise,9.78,train,1.0,2.0
1584,dataset/noise/road310.wav,noise,9.78,train,2.0,3.0
1585,dataset/noise/road310.wav,noise,9.78,train,3.0,4.0
1586,dataset/noise/road310.wav,noise,9.78,train,4.0,5.0
1587,dataset/noise/road310.wav,noise,9.78,train,5.0,6.0
1588,dataset/noise/road310.wav,noise,9.78,train,6.0,7.0
1589,dataset/noise/road310.wav,noise,9.78,train,7.0,8.0
1590,dataset/noise/road310.wav,noise,9.78,train,8.0,9.0
